comp_id,employee_id,effective_date,monthly_income,salary_hike_pct,stock_option_level
4261,1117,2020-12-31,3383,13.0,0
4260,1117,2021-12-31,3653,8.0,0
4259,1117,2023-01-01,4092,12.0,0
4258,1117,2024-01-01,4583,12.0,0
4257,1117,2024-12-31,4950,8.0,0
4256,1117,2025-12-31,5593,13.0,1
4269,1118,2020-01-01,4150,22.0,0
4268,1118,2020-12-31,4772,15.0,0
4267,1118,2021-12-31,5774,21.0,0
4266,1118,2023-01-01,6583,14.0,0
4265,1118,2024-01-01,7438,13.0,0
4264,1118,2024-12-31,8777,18.0,0
4263,1118,2025-12-31,10445,19.0,0
4276,1119,2020-01-01,4061,13.0,0
4275,1119,2020-12-31,4589,13.0,0
4274,1119,2021-12-31,5415,18.0,1
4273,1119,2023-01-01,5848,8.0,2
4272,1119,2024-01-01,6667,14.0,2
4271,1119,2024-12-31,7667,15.0,2
4270,1119,2025-12-31,8740,14.0,2
4283,1120,2020-01-01,782,26.0,0
4282,1120,2020-12-31,954,22.0,0
4281,1120,2021-12-31,1117,17.0,0
4280,1120,2023-01-01,1396,25.0,0
4279,1120,2024-01-01,1703,22.0,0
4278,1120,2024-12-31,2061,21.0,1
4277,1120,2025-12-31,2514,22.0,1
4290,1121,2020-01-01,3042,12.0,1
4289,1121,2020-12-31,3377,11.0,1
4288,1121,2021-12-31,3917,16.0,1
4287,1121,2023-01-01,4740,21.0,2
4286,1121,2024-01-01,5640,19.0,3
4285,1121,2024-12-31,6543,16.0,3
4284,1121,2025-12-31,7655,17.0,3
4297,1124,2020-01-01,10619,16.0,0
4296,1124,2020-12-31,11787,11.0,0
4295,1124,2021-12-31,12495,6.0,0
4294,1124,2023-01-01,13494,8.0,0
4293,1124,2024-01-01,14574,8.0,0
4292,1124,2024-12-31,15594,7.0,1
4291,1124,2025-12-31,17465,12.0,1
4299,1125,2024-12-31,6337,15.0,0
4298,1125,2025-12-31,7351,16.0,0
4306,1126,2020-01-01,6231,5.0,0
4305,1126,2020-12-31,6730,8.0,0
4304,1126,2021-12-31,7066,5.0,1
4303,1126,2023-01-01,7985,13.0,1
4302,1126,2024-01-01,8943,12.0,1
4301,1126,2024-12-31,9748,9.0,1
4300,1126,2025-12-31,10820,11.0,1
4313,1127,2018-06-25,5954,13.0,0
4312,1127,2019-06-25,6668,12.0,0
4311,1127,2020-06-24,7668,15.0,0
4310,1127,2021-06-25,8818,15.0,0
4309,1127,2022-06-25,9788,11.0,1
4308,1127,2023-06-25,10963,12.0,2
4307,1127,2024-06-24,12169,11.0,3
4320,1128,2020-01-01,8580,15.0,0
4319,1128,2020-12-31,9352,9.0,0
4318,1128,2021-12-31,11035,18.0,0
4317,1128,2023-01-01,13022,18.0,0
4316,1128,2024-01-01,15235,17.0,0
4315,1128,2024-12-31,17216,13.0,0
4314,1128,2025-12-31,19626,14.0,0
4323,1131,2024-01-01,1759,11.0,0
4322,1131,2024-12-31,1865,6.0,0
4321,1131,2025-12-31,2070,11.0,0
4329,1132,2020-12-31,3437,19.0,0
4328,1132,2021-12-31,3953,15.0,0
4327,1132,2023-01-01,4585,16.0,0
4326,1132,2024-01-01,4998,9.0,0
4325,1132,2024-12-31,5897,18.0,0
4324,1132,2025-12-31,6782,15.0,0
4336,1133,2020-01-01,2790,22.0,0
4335,1133,2020-12-31,3376,21.0,0
4334,1133,2021-12-31,3984,18.0,0
4333,1133,2023-01-01,4860,22.0,0
4332,1133,2024-01-01,5686,17.0,0
4331,1133,2024-12-31,6482,14.0,0
4330,1133,2025-12-31,7779,20.0,0
4339,1135,2024-01-01,2265,11.0,0
4338,1135,2024-12-31,2492,10.0,0
4337,1135,2025-12-31,2791,12.0,1
4345,1136,2020-12-31,1513,20.0,0
4344,1136,2021-12-31,1695,12.0,0
4343,1136,2023-01-01,2017,19.0,0
4342,1136,2024-01-01,2400,19.0,0
4341,1136,2024-12-31,2736,14.0,0
4340,1136,2025-12-31,3201,17.0,0
4351,1137,2020-12-31,3143,9.0,0
4350,1137,2021-12-31,3489,11.0,0
4349,1137,2023-01-01,3768,8.0,0
4348,1137,2024-01-01,4183,11.0,0
4347,1137,2024-12-31,4476,7.0,0
4346,1137,2025-12-31,4968,11.0,1
4358,1138,2020-01-01,5833,21.0,0
4357,1138,2020-12-31,6766,16.0,0
4356,1138,2021-12-31,7510,11.0,0
4355,1138,2023-01-01,8862,18.0,0
4354,1138,2024-01-01,9837,11.0,0
4353,1138,2024-12-31,11214,14.0,0
4352,1138,2025-12-31,13120,17.0,1
4362,1140,2023-01-01,2897,14.0,0
4361,1140,2024-01-01,3187,10.0,0
4360,1140,2024-12-31,3633,14.0,0
4359,1140,2025-12-31,4033,11.0,0
4369,1143,2020-01-01,1426,9.0,0
4368,1143,2020-12-31,1682,18.0,0
4367,1143,2021-12-31,1968,17.0,0
4366,1143,2023-01-01,2146,9.0,1
4365,1143,2024-01-01,2510,17.0,2
4364,1143,2024-12-31,2887,15.0,2
4363,1143,2025-12-31,3291,14.0,2
4371,1148,2024-12-31,3590,18.0,0
4370,1148,2025-12-31,4272,19.0,0
4378,1150,2020-01-01,2413,14.0,0
4377,1150,2020-12-31,2751,14.0,0
4376,1150,2021-12-31,3274,19.0,0
4375,1150,2023-01-01,3634,11.0,0
4374,1150,2024-01-01,4034,11.0,1
4373,1150,2024-12-31,4397,9.0,1
4372,1150,2025-12-31,5056,15.0,1
4385,1152,2020-01-01,1508,15.0,0
4384,1152,2020-12-31,1629,8.0,0
4383,1152,2021-12-31,1824,12.0,0
4382,1152,2023-01-01,2043,12.0,0
4381,1152,2024-01-01,2309,13.0,0
4380,1152,2024-12-31,2517,9.0,0
4379,1152,2025-12-31,2844,13.0,1
4389,1154,2023-01-01,1926,14.0,1
4388,1154,2024-01-01,2080,8.0,1
4387,1154,2024-12-31,2371,14.0,1
4386,1154,2025-12-31,2703,14.0,1
4390,1156,2024-11-11,1904,12.0,0
4396,1157,2019-07-31,4238,19.0,0
4395,1157,2020-07-30,4831,14.0,0
4394,1157,2021-07-31,5459,13.0,0
4393,1157,2022-07-31,6060,11.0,0
4392,1157,2023-07-31,7029,16.0,0
4391,1157,2024-07-30,8224,17.0,0
4398,1158,2024-12-31,4294,9.0,0
4397,1158,2025-12-31,4766,11.0,1
4401,1160,2022-01-13,2009,16.0,0
4400,1160,2023-01-13,2330,16.0,1
4399,1160,2024-01-13,2610,12.0,1
4408,1161,2020-01-01,2731,14.0,1
4407,1161,2020-12-31,3004,10.0,2
4406,1161,2021-12-31,3515,17.0,2
4405,1161,2023-01-01,4007,14.0,2
4404,1161,2024-01-01,4488,12.0,2
4403,1161,2024-12-31,5072,13.0,2
4402,1161,2025-12-31,5731,13.0,2
4413,1162,2021-12-31,1588,8.0,0
4412,1162,2023-01-01,1715,8.0,1
4411,1162,2024-01-01,1920,12.0,1
4410,1162,2024-12-31,2247,17.0,1
4409,1162,2025-12-31,2539,13.0,1
4420,1163,2020-01-01,2155,22.0,0
4419,1163,2020-12-31,2479,15.0,0
4418,1163,2021-12-31,2975,20.0,0
4417,1163,2023-01-01,3450,16.0,0
4416,1163,2024-01-01,3968,15.0,0
4415,1163,2024-12-31,4762,20.0,0
4414,1163,2025-12-31,5714,20.0,0
4426,1164,2020-12-31,2191,13.0,0
4425,1164,2021-12-31,2432,11.0,0
4424,1164,2023-01-01,2772,14.0,0
4423,1164,2024-01-01,3105,12.0,0
4422,1164,2024-12-31,3695,19.0,0
4421,1164,2025-12-31,4323,17.0,0
4433,1165,2018-08-21,3891,16.0,0
4432,1165,2019-08-21,4280,10.0,0
4431,1165,2020-08-20,4794,12.0,0
4430,1165,2021-08-21,5177,8.0,0
4429,1165,2022-08-21,5695,10.0,0
4428,1165,2023-08-21,6492,14.0,0
4427,1165,2024-08-20,7336,13.0,1
4440,1166,2020-01-01,5895,11.0,0
4439,1166,2020-12-31,6543,11.0,0
4438,1166,2021-12-31,7459,14.0,0
4437,1166,2023-01-01,8802,18.0,0
4436,1166,2024-01-01,9946,13.0,0
4435,1166,2024-12-31,11538,16.0,0
4434,1166,2025-12-31,13499,17.0,0
4447,1167,2019-01-27,7637,7.0,0
4446,1167,2020-01-27,8248,8.0,0
4445,1167,2021-01-26,9155,11.0,0
4444,1167,2022-01-27,10437,14.0,0
4443,1167,2023-01-27,11167,7.0,0
4442,1167,2024-01-27,12284,10.0,0
4441,1167,2025-01-26,13758,12.0,0
4454,1171,2020-01-01,2641,15.0,0
4453,1171,2020-12-31,3010,14.0,0
4452,1171,2021-12-31,3492,16.0,0
4451,1171,2023-01-01,3841,10.0,0
4450,1171,2024-01-01,4110,7.0,0
4449,1171,2024-12-31,4562,11.0,0
4448,1171,2025-12-31,5155,13.0,0
4461,1172,2020-01-01,1189,12.0,0
4460,1172,2020-12-31,1332,12.0,0
4459,1172,2021-12-31,1545,16.0,0
4458,1172,2023-01-01,1637,6.0,0
4457,1172,2024-01-01,1768,8.0,0
4456,1172,2024-12-31,2016,14.0,0
4455,1172,2025-12-31,2258,12.0,1
4466,1173,2021-12-31,1573,20.0,0
4465,1173,2023-01-01,1982,26.0,0
4464,1173,2024-01-01,2478,25.0,0
4463,1173,2024-12-31,2948,19.0,0
4462,1173,2025-12-31,3597,22.0,0
4468,1175,2024-08-11,2266,12.0,0
4467,1175,2025-08-11,2515,11.0,0
4475,1177,2020-01-01,1520,16.0,0
4474,1177,2020-12-31,1779,17.0,0
4473,1177,2021-12-31,2081,17.0,0
4472,1177,2023-01-01,2580,24.0,0
4471,1177,2024-01-01,3019,17.0,0
4470,1177,2024-12-31,3623,20.0,1
4469,1177,2025-12-31,4420,22.0,1
4482,1179,2020-01-01,2659,17.0,0
4481,1179,2020-12-31,3004,13.0,0
4480,1179,2021-12-31,3545,18.0,0
4479,1179,2023-01-01,4290,21.0,0
4478,1179,2024-01-01,4933,15.0,0
4477,1179,2024-12-31,5575,13.0,1
4476,1179,2025-12-31,6578,18.0,1
4484,1180,2024-12-31,3913,13.0,0
4483,1180,2025-12-31,4422,13.0,1
4491,1182,2020-01-01,3911,16.0,0
4490,1182,2020-12-31,4459,14.0,0
4489,1182,2021-12-31,5217,17.0,0
4488,1182,2023-01-01,5947,14.0,0
4487,1182,2024-01-01,7256,22.0,0
4486,1182,2024-12-31,8707,20.0,0
4485,1182,2025-12-31,10274,18.0,1
4498,1184,2020-01-01,1778,14.0,0
4497,1184,2020-12-31,2080,17.0,0
4496,1184,2021-12-31,2579,24.0,0
4495,1184,2023-01-01,3121,21.0,0
4494,1184,2024-01-01,3620,16.0,0
4493,1184,2024-12-31,4452,23.0,0
4492,1184,2025-12-31,5343,20.0,0
4501,1185,2024-01-01,1947,13.0,0
4500,1185,2024-12-31,2103,8.0,0
4499,1185,2025-12-31,2376,13.0,1
4506,1188,2020-07-16,3311,11.0,0
4505,1188,2021-07-17,3609,9.0,0
4504,1188,2022-07-17,4187,16.0,0
4503,1188,2023-07-17,4731,13.0,0
4502,1188,2024-07-16,5346,13.0,0
4508,1190,2024-12-31,2524,11.0,2
4507,1190,2025-12-31,2827,12.0,3
4514,1191,2020-12-31,11022,14.0,0
4513,1191,2021-12-31,12565,14.0,0
4512,1191,2023-01-01,14198,13.0,0
4511,1191,2024-01-01,15618,10.0,0
4510,1191,2024-12-31,17649,13.0,0
4509,1191,2025-12-31,19943,13.0,1
4521,1192,2020-01-01,1479,14.0,0
4520,1192,2020-12-31,1657,12.0,0
4519,1192,2021-12-31,1822,10.0,0
4518,1192,2023-01-01,2132,17.0,0
4517,1192,2024-01-01,2452,15.0,0
4516,1192,2024-12-31,2771,13.0,0
4515,1192,2025-12-31,3131,13.0,1
4523,1193,2024-12-31,2042,22.0,0
4522,1193,2025-12-31,2552,25.0,0
4527,1195,2023-01-01,2796,17.0,1
4526,1195,2024-01-01,3243,16.0,1
4525,1195,2024-12-31,3762,16.0,1
4524,1195,2025-12-31,4477,19.0,1
4534,1196,2020-01-01,3320,12.0,0
4533,1196,2020-12-31,3885,17.0,0
4532,1196,2021-12-31,4506,16.0,0
4531,1196,2023-01-01,4912,9.0,0
4530,1196,2024-01-01,5305,8.0,0
4529,1196,2024-12-31,5729,8.0,1
4528,1196,2025-12-31,6474,13.0,1
4537,1198,2024-01-01,2396,12.0,0
4536,1198,2024-12-31,2708,13.0,0
4535,1198,2025-12-31,3033,12.0,0
4544,1200,2019-10-21,1645,14.0,0
4543,1200,2020-10-20,1793,9.0,0
4542,1200,2021-10-20,2008,12.0,0
4541,1200,2022-10-21,2229,11.0,0
4540,1200,2023-10-21,2341,5.0,0
4539,1200,2024-10-20,2645,13.0,0
4538,1200,2025-10-20,2936,11.0,0
4551,1201,2020-01-01,7208,20.0,0
4550,1201,2020-12-31,8505,18.0,0
4549,1201,2021-12-31,9696,14.0,0
4548,1201,2023-01-01,10859,12.0,0
4547,1201,2024-01-01,13140,21.0,0
4546,1201,2024-12-31,15768,20.0,1
4545,1201,2025-12-31,18606,18.0,1
4557,1202,2020-12-31,1042,16.0,0
4556,1202,2021-12-31,1178,13.0,0
4555,1202,2023-01-01,1354,15.0,0
4554,1202,2024-01-01,1612,19.0,0
4553,1202,2024-12-31,1837,14.0,0
4552,1202,2025-12-31,2168,18.0,1
4558,1203,2025-10-28,2853,11.0,1
4565,1204,2020-01-01,5013,18.0,0
4564,1204,2020-12-31,6316,26.0,0
4563,1204,2021-12-31,8021,27.0,0
4562,1204,2023-01-01,9546,19.0,0
4561,1204,2024-01-01,11550,21.0,0
4560,1204,2024-12-31,13860,20.0,0
4559,1204,2025-12-31,17048,23.0,0
4566,1206,2025-12-31,2290,13.0,0
4572,1207,2020-12-31,1903,8.0,0
4571,1207,2021-12-31,2132,12.0,0
4570,1207,2023-01-01,2430,14.0,0
4569,1207,2024-01-01,2770,14.0,0
4568,1207,2024-12-31,3186,15.0,0
4567,1207,2025-12-31,3600,13.0,1
4574,1210,2024-11-17,1801,11.0,1
4573,1210,2025-11-17,2107,17.0,1
4579,1211,2021-12-31,1968,19.0,0
4578,1211,2023-01-01,2401,22.0,1
4577,1211,2024-01-01,2882,20.0,2
4576,1211,2024-12-31,3458,20.0,2
4575,1211,2025-12-31,4115,19.0,3
4580,1212,2025-12-31,4327,12.0,3
4583,1215,2024-01-01,11997,20.0,1
4582,1215,2024-12-31,14636,22.0,1
4581,1215,2025-12-31,17856,22.0,1
4590,1216,2020-01-01,1664,14.0,1
4589,1216,2020-12-31,1848,11.0,2
4588,1216,2021-12-31,2032,10.0,3
4587,1216,2023-01-01,2215,9.0,3
4586,1216,2024-01-01,2525,14.0,3
4585,1216,2024-12-31,2854,13.0,3
4584,1216,2025-12-31,3196,12.0,3
4595,1217,2021-12-31,13040,7.0,0
4594,1217,2023-01-01,13953,7.0,0
4593,1217,2024-01-01,15348,10.0,0
4592,1217,2024-12-31,17190,12.0,0
4591,1217,2025-12-31,19081,11.0,1
4602,1218,2020-01-01,4163,18.0,0
4601,1218,2020-12-31,4912,18.0,0
4600,1218,2021-12-31,5600,14.0,0
4599,1218,2023-01-01,6216,11.0,1
4598,1218,2024-01-01,6900,11.0,1
4597,1218,2024-12-31,7797,13.0,2
4596,1218,2025-12-31,8966,15.0,3
4604,1219,2024-10-26,1956,12.0,0
4603,1219,2025-10-26,2210,13.0,1
4611,1220,2020-01-01,2518,10.0,0
4610,1220,2020-12-31,2770,10.0,0
4609,1220,2021-12-31,2991,8.0,0
4608,1220,2023-01-01,3231,8.0,0
4607,1220,2024-01-01,3618,12.0,0
4606,1220,2024-12-31,4053,12.0,1
4605,1220,2025-12-31,4539,12.0,1
4618,1221,2020-01-01,1283,15.0,0
4617,1221,2020-12-31,1424,11.0,0
4616,1221,2021-12-31,1581,11.0,0
4615,1221,2023-01-01,1802,14.0,0
4614,1221,2024-01-01,2091,16.0,1
4613,1221,2024-12-31,2404,15.0,1
4612,1221,2025-12-31,2741,14.0,1
4625,1224,2020-01-01,1664,11.0,0
4624,1224,2020-12-31,1930,16.0,0
4623,1224,2021-12-31,2161,12.0,1
4622,1224,2023-01-01,2442,13.0,1
4621,1224,2024-01-01,2686,10.0,1
4620,1224,2024-12-31,3089,15.0,2
4619,1224,2025-12-31,3491,13.0,3
4632,1225,2020-01-01,1201,23.0,0
4631,1225,2020-12-31,1550,29.0,0
4630,1225,2021-12-31,1968,27.0,0
4629,1225,2023-01-01,2401,22.0,0
4628,1225,2024-01-01,2953,23.0,0
4627,1225,2024-12-31,3633,23.0,0
4626,1225,2025-12-31,4541,25.0,0
4635,1226,2024-01-01,1956,18.0,0
4634,1226,2024-12-31,2289,17.0,0
4633,1226,2025-12-31,2678,17.0,0
4642,1228,2020-01-01,3813,8.0,0
4641,1228,2020-12-31,4080,7.0,0
4640,1228,2021-12-31,4488,10.0,0
4639,1228,2023-01-01,5161,15.0,0
4638,1228,2024-01-01,5935,15.0,0
4637,1228,2024-12-31,6648,12.0,0
4636,1228,2025-12-31,7379,11.0,1
4647,1231,2021-12-31,3529,20.0,0
4646,1231,2023-01-01,4199,19.0,0
4645,1231,2024-01-01,4661,11.0,0
4644,1231,2024-12-31,5407,16.0,0
4643,1231,2025-12-31,6272,16.0,1
4654,1233,2020-01-01,2021,19.0,0
4653,1233,2020-12-31,2425,20.0,0
4652,1233,2021-12-31,2910,20.0,0
4651,1233,2023-01-01,3404,17.0,0
4650,1233,2024-01-01,3915,15.0,1
4649,1233,2024-12-31,4424,13.0,1
4648,1233,2025-12-31,5220,18.0,1
4657,1234,2024-01-01,1954,18.0,0
4656,1234,2024-12-31,2286,17.0,1
4655,1234,2025-12-31,2743,20.0,1
4664,1235,2020-01-01,2583,8.0,0
4663,1235,2020-12-31,2790,8.0,0
4662,1235,2021-12-31,3125,12.0,0
4661,1235,2023-01-01,3500,12.0,0
4660,1235,2024-01-01,4059,16.0,0
4659,1235,2024-12-31,4384,8.0,0
4658,1235,2025-12-31,4998,14.0,0
4671,1237,2020-01-01,3137,17.0,0
4670,1237,2020-12-31,3859,23.0,0
4669,1237,2021-12-31,4747,23.0,0
4668,1237,2023-01-01,5933,25.0,0
4667,1237,2024-01-01,7120,20.0,1
4666,1237,2024-12-31,8473,19.0,1
4665,1237,2025-12-31,10252,21.0,1
4678,1238,2020-01-01,1399,16.0,0
4677,1238,2020-12-31,1567,12.0,0
4676,1238,2021-12-31,1755,12.0,0
4675,1238,2023-01-01,2053,17.0,0
4674,1238,2024-01-01,2279,11.0,0
4673,1238,2024-12-31,2461,8.0,1
4672,1238,2025-12-31,2781,13.0,1
4684,1239,2020-12-31,3927,16.0,0
4683,1239,2021-12-31,4516,15.0,0
4682,1239,2023-01-01,5013,11.0,0
4681,1239,2024-01-01,5414,8.0,1
4680,1239,2024-12-31,6118,13.0,1
4679,1239,2025-12-31,6852,12.0,1
4689,1240,2021-12-31,2759,17.0,0
4688,1240,2023-01-01,3255,18.0,0
4687,1240,2024-01-01,3809,17.0,0
4686,1240,2024-12-31,4342,14.0,0
4685,1240,2025-12-31,4950,14.0,0
4696,1241,2020-01-01,1152,20.0,0
4695,1241,2020-12-31,1429,24.0,0
4694,1241,2021-12-31,1743,22.0,0
4693,1241,2023-01-01,2074,19.0,0
4692,1241,2024-01-01,2385,15.0,0
4691,1241,2024-12-31,2958,24.0,1
4690,1241,2025-12-31,3579,21.0,1
4698,1242,2024-12-31,11274,15.0,0
4697,1242,2025-12-31,13191,17.0,0
4705,1243,2020-01-01,5606,14.0,0
4704,1243,2020-12-31,5999,7.0,0
4703,1243,2021-12-31,6718,12.0,0
4702,1243,2023-01-01,7726,15.0,0
4701,1243,2024-01-01,8499,10.0,0
4700,1243,2024-12-31,9349,10.0,1
4699,1243,2025-12-31,10377,11.0,1
4712,1244,2020-01-01,1104,10.0,0
4711,1244,2020-12-31,1214,10.0,0
4710,1244,2021-12-31,1348,11.0,0
4709,1244,2023-01-01,1550,15.0,0
4708,1244,2024-01-01,1705,10.0,1
4707,1244,2024-12-31,1961,15.0,1
4706,1244,2025-12-31,2235,14.0,2
4718,1245,2020-12-31,4877,13.0,0
4717,1245,2021-12-31,5559,14.0,0
4716,1245,2023-01-01,6504,17.0,0
4715,1245,2024-01-01,7805,20.0,0
4714,1245,2024-12-31,8976,15.0,1
4713,1245,2025-12-31,10502,17.0,1
4725,1246,2020-01-01,1057,12.0,0
4724,1246,2020-12-31,1184,12.0,0
4723,1246,2021-12-31,1362,15.0,0
4722,1246,2023-01-01,1498,10.0,0
4721,1246,2024-01-01,1618,8.0,0
4720,1246,2024-12-31,1780,10.0,1
4719,1246,2025-12-31,2011,13.0,1
4727,1248,2024-08-23,1487,25.0,0
4726,1248,2025-08-23,1859,25.0,0
4731,1249,2023-01-01,2630,11.0,1
4730,1249,2024-01-01,2919,11.0,2
4729,1249,2024-12-31,3270,12.0,2
4728,1249,2025-12-31,3760,15.0,3
4738,1250,2020-01-01,8253,18.0,0
4737,1250,2020-12-31,9243,12.0,0
4736,1250,2021-12-31,10815,17.0,0
4735,1250,2023-01-01,12329,14.0,0
4734,1250,2024-01-01,13561,10.0,0
4733,1250,2024-12-31,15596,15.0,0
4732,1250,2025-12-31,17779,14.0,0
4745,1251,2020-01-01,3760,15.0,0
4744,1251,2020-12-31,4211,12.0,0
4743,1251,2021-12-31,4548,8.0,0
4742,1251,2023-01-01,5231,15.0,0
4741,1251,2024-01-01,5649,8.0,0
4740,1251,2024-12-31,6101,8.0,0
4739,1251,2025-12-31,6833,12.0,0
4752,1252,2020-01-01,2619,20.0,0
4751,1252,2020-12-31,3222,23.0,0
4750,1252,2021-12-31,3705,15.0,0
4749,1252,2023-01-01,4187,13.0,0
4748,1252,2024-01-01,4731,13.0,0
4747,1252,2024-12-31,5724,21.0,0
4746,1252,2025-12-31,6812,19.0,0
4759,1254,2020-01-01,2055,12.0,0
4758,1254,2020-12-31,2384,16.0,0
4757,1254,2021-12-31,2765,16.0,0
4756,1254,2023-01-01,3318,20.0,0
4755,1254,2024-01-01,3982,20.0,0
4754,1254,2024-12-31,4420,11.0,0
4753,1254,2025-12-31,5171,17.0,0
4766,1255,2020-01-01,8687,13.0,0
4765,1255,2020-12-31,10164,17.0,0
4764,1255,2021-12-31,11689,15.0,0
4763,1255,2023-01-01,13208,13.0,1
4762,1255,2024-01-01,15057,14.0,1
4761,1255,2024-12-31,17316,15.0,1
4760,1255,2025-12-31,19740,14.0,1
4768,1256,2024-12-31,16558,11.0,1
4767,1256,2025-12-31,18711,13.0,1
4775,1257,2020-01-01,2052,6.0,0
4774,1257,2020-12-31,2380,16.0,0
4773,1257,2021-12-31,2570,8.0,0
4772,1257,2023-01-01,2802,9.0,0
4771,1257,2024-01-01,2970,6.0,0
4770,1257,2024-12-31,3296,11.0,0
4769,1257,2025-12-31,3692,12.0,0
4777,1258,2024-12-31,2305,14.0,0
4776,1258,2025-12-31,2559,11.0,0
4783,1259,2020-12-31,1593,6.0,2
4782,1259,2021-12-31,1689,6.0,3
4781,1259,2023-01-01,1857,10.0,3
4780,1259,2024-01-01,2025,9.0,3
4779,1259,2024-12-31,2268,12.0,3
4778,1259,2025-12-31,2517,11.0,3
4790,1260,2020-01-01,3996,14.0,1
4789,1260,2020-12-31,4236,6.0,1
4788,1260,2021-12-31,4490,6.0,1
4787,1260,2023-01-01,5163,15.0,1
4786,1260,2024-01-01,5576,8.0,1
4785,1260,2024-12-31,5967,7.0,1
4784,1260,2025-12-31,6623,11.0,2
4792,1263,2024-12-31,16308,14.0,0
4791,1263,2025-12-31,18265,12.0,0
4799,1264,2020-01-01,8036,16.0,1
4798,1264,2020-12-31,8840,10.0,2
4797,1264,2021-12-31,9724,10.0,2
4796,1264,2023-01-01,10891,12.0,2
4795,1264,2024-01-01,12742,17.0,2
4794,1264,2024-12-31,14144,11.0,2
4793,1264,2025-12-31,16124,14.0,2
4801,1265,2024-12-31,2209,14.0,0
4800,1265,2025-12-31,2585,17.0,0
4808,1267,2020-01-01,11712,5.0,0
4807,1267,2020-12-31,12297,5.0,0
4806,1267,2021-12-31,13035,6.0,0
4805,1267,2023-01-01,14469,11.0,0
4804,1267,2024-01-01,15193,5.0,0
4803,1267,2024-12-31,16408,8.0,0
4802,1267,2025-12-31,18213,11.0,1
4815,1268,2020-01-01,3562,10.0,0
4814,1268,2020-12-31,4061,14.0,0
4813,1268,2021-12-31,4630,14.0,0
4812,1268,2023-01-01,5370,16.0,0
4811,1268,2024-01-01,6337,18.0,0
4810,1268,2024-12-31,7351,16.0,1
4809,1268,2025-12-31,8380,14.0,2
4817,1269,2024-12-31,2673,14.0,0
4816,1269,2025-12-31,2994,12.0,0
4819,1270,2024-12-31,1002,17.0,1
4818,1270,2025-12-31,1223,22.0,1
4821,1273,2023-08-23,981,8.0,0
4820,1273,2024-08-22,1118,14.0,0
4828,1275,2020-01-01,949,24.0,0
4827,1275,2020-12-31,1138,20.0,0
4826,1275,2021-12-31,1366,20.0,0
4825,1275,2023-01-01,1694,24.0,0
4824,1275,2024-01-01,1948,15.0,0
4823,1275,2024-12-31,2396,23.0,0
4822,1275,2025-12-31,2875,20.0,0
4835,1277,2018-07-27,8982,12.0,0
4834,1277,2019-07-27,10598,18.0,0
4833,1277,2020-07-26,11658,10.0,0
4832,1277,2021-07-27,12824,10.0,0
4831,1277,2022-07-27,14619,14.0,0
4830,1277,2023-07-27,16228,11.0,0
4829,1277,2024-07-26,18824,16.0,0
4842,1278,2020-01-01,5577,14.0,0
4841,1278,2020-12-31,6581,18.0,0
4840,1278,2021-12-31,7699,17.0,0
4839,1278,2023-01-01,8854,15.0,0
4838,1278,2024-01-01,10448,18.0,1
4837,1278,2024-12-31,11806,13.0,1
4836,1278,2025-12-31,13577,15.0,1
4845,1279,2023-10-20,1870,23.0,0
4844,1279,2024-10-19,2188,17.0,0
4843,1279,2025-10-19,2625,20.0,0
4852,1280,2020-01-01,8573,15.0,0
4851,1280,2020-12-31,10030,17.0,0
4850,1280,2021-12-31,11735,17.0,0
4849,1280,2023-01-01,13143,12.0,0
4848,1280,2024-01-01,14983,14.0,0
4847,1280,2024-12-31,16482,10.0,1
4846,1280,2025-12-31,18789,14.0,1
4856,1281,2023-01-01,3572,14.0,0
4855,1281,2024-01-01,3787,6.0,0
4854,1281,2024-12-31,4052,7.0,0
4853,1281,2025-12-31,4538,12.0,0
4863,1282,2020-01-01,5332,20.0,0
4862,1282,2020-12-31,6666,25.0,0
4861,1282,2021-12-31,8399,26.0,0
4860,1282,2023-01-01,10498,25.0,0
4859,1282,2024-01-01,13228,26.0,1
4858,1282,2024-12-31,16006,21.0,1
4857,1282,2025-12-31,19847,24.0,1
4870,1283,2020-01-01,5686,11.0,0
4869,1283,2020-12-31,6595,16.0,0
4868,1283,2021-12-31,7453,13.0,0
4867,1283,2023-01-01,7974,7.0,0
4866,1283,2024-01-01,8532,7.0,0
4865,1283,2024-12-31,9386,10.0,0
4864,1283,2025-12-31,10512,12.0,0
4877,1285,2020-01-01,2277,15.0,0
4876,1285,2020-12-31,2436,7.0,0
4875,1285,2021-12-31,2655,9.0,0
4874,1285,2023-01-01,2974,12.0,1
4873,1285,2024-01-01,3450,16.0,2
4872,1285,2024-12-31,3933,14.0,2
4871,1285,2025-12-31,4444,13.0,2
4882,1286,2021-12-31,1645,11.0,0
4881,1286,2023-01-01,1727,5.0,0
4880,1286,2024-01-01,1831,6.0,0
4879,1286,2024-12-31,1941,6.0,0
4878,1286,2025-12-31,2154,11.0,0
4889,1288,2020-01-01,9663,12.0,1
4888,1288,2020-12-31,10436,8.0,1
4887,1288,2021-12-31,11271,8.0,1
4886,1288,2023-01-01,12962,15.0,1
4885,1288,2024-01-01,15165,17.0,1
4884,1288,2024-12-31,16833,11.0,2
4883,1288,2025-12-31,19190,14.0,2
4896,1289,2020-01-01,2635,11.0,0
