review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,manager_id
3451,998,2023-12-30,3,2,4,2,No,1697.0
3450,998,2024-12-25,3,3,4,3,Yes,1697.0
3449,998,2025-12-30,3,2,3,3,Yes,1697.0
3460,999,2020-12-12,3,2,1,4,No,522.0
3459,999,2021-12-26,3,3,1,4,No,522.0
3458,999,2022-12-19,3,3,1,4,No,522.0
3457,999,2024-01-01,3,2,1,3,No,522.0
3456,999,2024-12-20,3,4,1,4,Yes,522.0
3455,999,2025-12-12,3,3,1,4,No,522.0
3463,1001,2023-12-27,3,3,4,3,No,1523.0
3462,1001,2024-12-12,3,3,2,4,No,1523.0
3461,1001,2025-12-28,3,2,3,3,No,1523.0
3469,1002,2020-12-11,3,1,4,3,Yes,1941.0
3468,1002,2021-12-14,3,1,3,3,No,1941.0
3467,1002,2022-12-12,3,1,4,2,No,1941.0
3466,1002,2023-12-22,3,1,3,3,No,1941.0
3465,1002,2024-12-21,3,1,3,4,Yes,1941.0
3464,1002,2025-12-21,3,1,4,3,Yes,1941.0
3475,1003,2020-12-21,3,4,3,2,Yes,1975.0
3474,1003,2021-12-11,3,3,4,3,Yes,1975.0
3473,1003,2022-12-28,3,4,4,2,Yes,1975.0
3472,1003,2023-12-25,3,4,4,2,Yes,1975.0
3471,1003,2024-12-16,3,4,4,4,No,1975.0
3470,1003,2025-12-21,3,4,4,3,Yes,1975.0
3481,1004,2020-10-16,3,4,1,4,No,1539.0
3480,1004,2021-10-22,3,2,1,3,Yes,1539.0
3479,1004,2022-10-19,3,3,2,4,Yes,1539.0
3478,1004,2023-10-19,3,4,1,2,No,1539.0
3477,1004,2024-10-24,3,2,1,3,Yes,1539.0
3476,1004,2025-10-19,3,3,1,3,Yes,1539.0
3487,1005,2020-12-17,3,3,4,4,No,1373.0
3486,1005,2021-12-16,3,3,4,2,Yes,1373.0
3485,1005,2022-12-13,3,3,3,4,No,1373.0
3484,1005,2023-12-29,3,2,3,4,Yes,1373.0
3483,1005,2024-12-13,3,3,3,4,No,1373.0
3482,1005,2025-12-13,3,3,4,3,Yes,1373.0
3490,1006,2023-12-13,3,2,3,3,No,1128.0
3489,1006,2024-12-12,3,2,2,1,No,1128.0
3488,1006,2025-12-17,3,3,3,2,No,1128.0
3496,1007,2020-12-22,3,3,4,3,No,867.0
3495,1007,2021-12-21,3,2,4,2,Yes,867.0
3494,1007,2022-12-30,3,4,4,4,Yes,867.0
3493,1007,2023-12-23,3,2,3,2,No,867.0
3492,1007,2024-12-14,3,4,3,2,No,867.0
3491,1007,2025-12-11,3,3,4,3,No,867.0
3501,1009,2021-12-31,3,2,3,2,No,112.0
3500,1009,2022-12-28,3,4,3,2,Yes,112.0
3499,1009,2023-12-31,3,4,3,3,No,112.0
3498,1009,2024-12-13,3,3,3,2,No,112.0
3497,1009,2025-12-17,3,3,4,3,No,112.0
3506,1010,2020-02-19,4,3,2,1,Yes,1422.0
3505,1010,2021-02-27,3,1,4,1,No,1422.0
3504,1010,2022-02-10,4,1,3,2,No,1422.0
3503,1010,2023-02-20,4,3,4,1,Yes,1422.0
3502,1010,2024-02-16,4,2,3,1,Yes,1422.0
3511,1011,2021-12-28,3,1,2,2,Yes,1283.0
3510,1011,2022-12-12,3,1,2,4,Yes,1283.0
3509,1011,2023-12-15,3,1,2,3,No,1283.0
3508,1011,2024-12-15,3,1,4,3,No,1283.0
3507,1011,2025-12-27,3,1,3,3,No,1283.0
3512,1012,2025-12-23,3,4,2,3,No,612.0
3518,1013,2020-12-22,3,3,3,3,No,867.0
3517,1013,2021-12-17,3,4,3,3,No,867.0
3516,1013,2022-12-23,3,4,2,2,No,867.0
3515,1013,2023-12-18,3,3,2,2,No,867.0
3514,1013,2024-12-22,3,4,2,2,No,867.0
3513,1013,2025-12-18,3,3,3,3,No,867.0
3524,1014,2020-12-11,3,4,3,3,Yes,431.0
3523,1014,2021-12-29,3,4,4,2,No,431.0
3522,1014,2023-01-01,3,3,2,1,Yes,431.0
3521,1014,2023-12-12,3,2,4,3,Yes,431.0
3520,1014,2024-12-18,3,4,2,1,No,431.0
3519,1014,2025-12-27,3,3,3,2,Yes,431.0
3530,1015,2020-12-18,3,2,1,3,Yes,638.0
3529,1015,2021-12-29,3,1,3,3,No,638.0
3528,1015,2022-12-23,3,2,1,2,Yes,638.0
3527,1015,2023-12-27,3,2,3,2,Yes,638.0
3526,1015,2024-12-18,3,1,1,2,No,638.0
3525,1015,2025-12-24,3,1,2,2,Yes,638.0
3532,1016,2024-10-31,3,1,4,2,Yes,612.0
3531,1016,2025-10-23,3,1,4,3,Yes,612.0
3536,1017,2022-03-07,3,2,1,2,Yes,1539.0
3535,1017,2023-03-16,3,1,3,3,No,1539.0
3534,1017,2024-03-04,3,1,1,4,No,1539.0
3533,1017,2025-03-18,3,2,2,3,No,1539.0
3542,1018,2020-12-16,3,4,4,3,No,1360.0
3541,1018,2021-12-16,3,4,3,4,No,1360.0
3540,1018,2022-12-24,3,4,4,4,No,1360.0
3539,1018,2023-12-20,3,3,3,2,No,1360.0
3538,1018,2024-12-26,3,4,4,4,No,1360.0
3537,1018,2025-12-26,3,4,4,3,No,1360.0
3547,1019,2021-12-22,3,1,3,2,No,1485.0
3546,1019,2022-12-23,3,1,3,2,No,1485.0
3545,1019,2023-12-31,3,2,1,1,No,1485.0
3544,1019,2024-12-21,3,1,3,2,No,1485.0
3543,1019,2025-12-27,3,1,2,2,No,1485.0
3550,1022,2023-12-17,3,3,1,3,No,1661.0
3549,1022,2024-12-30,3,2,1,4,No,1661.0
3548,1022,2025-12-16,3,3,1,3,No,1661.0
3556,1024,2020-12-14,3,2,3,2,No,1606.0
3555,1024,2021-12-19,3,2,3,4,No,1606.0
3554,1024,2022-12-16,3,3,4,3,No,1606.0
3553,1024,2023-12-14,3,2,3,2,No,1606.0
3552,1024,2024-12-22,3,2,4,4,No,1606.0
3551,1024,2025-12-20,3,3,3,3,No,1606.0
3559,1025,2023-12-28,3,4,4,2,No,601.0
3558,1025,2024-12-25,3,2,3,2,No,601.0
3557,1025,2025-12-19,3,3,4,3,No,601.0
3565,1026,2020-12-31,3,4,3,4,Yes,1775.0
3564,1026,2021-12-22,3,4,4,2,No,1775.0
3563,1026,2022-12-18,3,3,4,3,No,1775.0
3562,1026,2023-12-25,3,3,4,2,No,1775.0
3561,1026,2024-12-11,3,3,4,3,No,1775.0
3560,1026,2025-12-29,3,4,4,3,No,1775.0
3569,1027,2022-12-19,3,4,1,3,Yes,1360.0
3568,1027,2023-12-16,3,3,1,2,Yes,1360.0
3567,1027,2024-12-19,3,3,2,4,No,1360.0
3566,1027,2025-12-21,3,4,1,3,No,1360.0
3573,1028,2022-12-26,4,4,1,2,No,1422.0
3572,1028,2023-12-26,4,4,3,2,No,1422.0
3571,1028,2024-12-12,4,4,3,2,No,1422.0
3570,1028,2025-12-14,4,4,2,2,No,1422.0
3575,1029,2024-12-27,3,4,3,4,No,1191.0
3574,1029,2025-12-19,3,3,4,4,No,1191.0
3577,1030,2024-12-24,3,4,1,4,Yes,58.0
3576,1030,2025-12-20,3,4,1,3,No,58.0
3583,1032,2020-12-31,3,3,2,3,Yes,
3582,1032,2021-12-23,3,4,3,3,No,
3581,1032,2022-12-30,3,3,3,3,No,
3580,1032,2023-12-21,3,4,4,3,No,
3579,1032,2024-12-24,3,3,2,3,Yes,
3578,1032,2025-12-17,3,4,3,3,Yes,
3585,1033,2023-07-04,3,2,2,1,Yes,119.0
3584,1033,2024-06-20,3,2,1,1,No,119.0
3591,1034,2020-12-22,3,2,4,4,No,431.0
3590,1034,2021-12-19,3,3,4,3,No,431.0
3589,1034,2022-12-16,3,1,4,3,No,431.0
3588,1034,2023-12-16,3,2,3,2,Yes,431.0
3587,1034,2024-12-24,3,2,4,4,No,431.0
3586,1034,2025-12-16,3,2,3,3,Yes,431.0
3597,1035,2020-12-23,4,4,3,4,No,522.0
3596,1035,2021-12-25,3,4,2,2,No,522.0
3595,1035,2022-12-28,4,3,3,2,No,522.0
3594,1035,2023-12-23,4,4,3,2,Yes,522.0
3593,1035,2024-12-21,4,4,1,2,No,522.0
3592,1035,2025-12-20,4,3,2,3,No,522.0
3599,1036,2024-12-24,3,3,3,3,No,573.0
3598,1036,2025-12-27,3,4,2,3,Yes,573.0
3602,1037,2022-06-14,3,1,2,4,Yes,2055.0
3601,1037,2023-06-23,3,1,1,3,No,2055.0
3600,1037,2024-06-27,3,1,2,3,No,2055.0
3608,1038,2019-12-15,3,4,2,2,No,140.0
3607,1038,2020-12-10,3,4,2,4,No,140.0
3606,1038,2021-12-08,3,4,1,4,No,140.0
3605,1038,2022-12-11,3,3,2,4,No,140.0
3604,1038,2023-12-09,3,4,1,3,No,140.0
3603,1038,2024-12-21,3,4,1,3,No,140.0
3614,1039,2020-12-18,3,4,4,4,Yes,532.0
3613,1039,2021-12-31,3,3,4,4,No,532.0
3612,1039,2022-12-30,3,4,4,4,No,532.0
3611,1039,2023-12-27,3,4,4,4,Yes,532.0
3610,1039,2024-12-25,3,4,3,4,Yes,532.0
3609,1039,2025-12-21,3,4,4,3,Yes,532.0
3620,1040,2020-12-28,3,3,3,3,No,986.0
3619,1040,2021-12-16,3,4,3,3,Yes,986.0
3618,1040,2022-12-22,3,2,4,2,No,986.0
3617,1040,2023-12-25,3,3,4,4,No,986.0
3616,1040,2024-12-25,3,4,3,3,No,986.0
3615,1040,2025-12-24,3,3,4,3,No,986.0
3626,1042,2020-08-23,3,2,2,3,No,1250.0
3625,1042,2021-08-30,3,2,2,4,No,1250.0
3624,1042,2022-08-18,3,1,2,3,No,1250.0
3623,1042,2023-08-19,3,1,4,4,No,1250.0
3622,1042,2024-08-27,3,1,3,4,No,1250.0
3621,1042,2025-08-31,3,1,3,3,No,1250.0
3632,1043,2020-12-19,3,1,3,3,Yes,1367.0
3631,1043,2021-12-30,3,1,3,2,No,1367.0
3630,1043,2022-12-18,3,1,3,2,No,1367.0
3629,1043,2023-12-29,3,1,4,3,Yes,1367.0
3628,1043,2024-12-25,3,1,4,3,Yes,1367.0
3627,1043,2025-12-28,3,1,4,3,Yes,1367.0
3635,1044,2023-12-13,3,4,1,3,No,580.0
3634,1044,2024-12-12,3,4,1,1,No,580.0
3633,1044,2025-12-26,3,4,2,2,No,580.0
3641,1045,2020-12-20,3,4,4,4,No,787.0
3640,1045,2021-12-23,3,3,3,3,No,787.0
3639,1045,2022-12-31,3,4,4,3,No,787.0
3638,1045,2023-12-24,3,4,4,4,No,787.0
3637,1045,2024-12-15,3,4,4,4,No,787.0
3636,1045,2025-12-22,3,4,4,4,No,787.0
3647,1046,2020-12-23,3,4,3,4,No,815.0
3646,1046,2021-12-26,3,3,4,2,Yes,815.0
3645,1046,2022-12-30,3,3,3,2,No,815.0
3644,1046,2023-12-25,3,2,4,4,No,815.0
3643,1046,2024-12-19,3,4,4,3,No,815.0
3642,1046,2025-12-28,3,3,4,3,No,815.0
3653,1047,2020-12-30,3,4,3,3,No,862.0
3652,1047,2021-12-21,3,4,3,2,No,862.0
3651,1047,2022-12-24,3,3,3,2,No,862.0
3650,1047,2023-12-29,3,4,2,1,No,862.0
3649,1047,2024-12-11,3,4,3,3,No,862.0
3648,1047,2025-12-13,3,4,2,2,No,862.0
3659,1048,2020-12-13,3,4,2,1,Yes,1578.0
3658,1048,2021-12-21,3,3,1,1,Yes,1578.0
3657,1048,2022-12-17,3,4,3,2,No,1578.0
3656,1048,2023-12-30,3,3,3,2,No,1578.0
3655,1048,2024-12-14,3,4,2,1,Yes,1578.0
3654,1048,2025-12-20,3,4,2,1,Yes,1578.0
3665,1049,2020-12-13,3,2,2,3,No,1098.0
3664,1049,2021-12-23,3,3,3,3,No,1098.0
3663,1049,2022-12-12,3,2,3,2,No,1098.0
3662,1049,2023-12-19,3,1,3,4,No,1098.0
3661,1049,2024-12-17,3,3,2,3,No,1098.0
3660,1049,2025-12-21,3,2,2,3,No,1098.0
3671,1050,2020-12-20,3,3,4,3,Yes,1372.0
3670,1050,2021-12-21,3,2,4,2,No,1372.0
3669,1050,2022-12-15,3,1,2,2,No,1372.0
3668,1050,2024-01-01,3,1,4,2,No,1372.0
3667,1050,2024-12-11,3,1,2,3,No,1372.0
3666,1050,2025-12-16,3,2,3,3,No,1372.0
3673,1052,2023-07-31,3,2,2,1,Yes,447.0
3672,1052,2024-08-18,3,3,1,2,No,447.0
3677,1053,2021-10-02,3,1,1,2,Yes,661.0
3676,1053,2022-10-18,3,2,1,4,Yes,661.0
3675,1053,2023-10-06,3,1,1,2,No,661.0
3674,1053,2024-10-20,3,1,1,3,Yes,661.0
3679,1055,2024-12-25,3,4,3,3,Yes,580.0
3678,1055,2025-12-13,3,3,3,3,Yes,580.0
3681,1056,2024-12-29,4,2,4,3,No,1732.0
3680,1056,2025-12-22,4,2,4,3,No,1732.0
3684,1060,2023-12-15,3,2,2,3,No,1128.0
3683,1060,2024-12-17,3,4,4,2,No,1128.0
3682,1060,2025-12-26,3,3,3,3,No,1128.0
3690,1061,2020-12-27,3,3,3,1,Yes,1423.0
3689,1061,2021-12-25,3,4,3,2,No,1423.0
3688,1061,2022-12-13,3,3,3,2,Yes,1423.0
3687,1061,2023-12-31,3,2,3,3,Yes,1423.0
3686,1061,2024-12-13,3,3,2,3,No,1423.0
3685,1061,2025-12-26,3,3,2,2,Yes,1423.0
3695,1062,2021-12-27,3,1,4,1,Yes,119.0
3694,1062,2022-12-20,3,1,4,1,Yes,119.0
3693,1062,2024-01-01,3,2,3,3,Yes,119.0
3692,1062,2024-12-15,3,2,4,3,No,119.0
3691,1062,2025-12-15,3,2,4,2,No,119.0
3701,1066,2020-12-22,3,1,2,3,No,2056.0
3700,1066,2021-12-24,3,1,4,2,Yes,2056.0
3699,1066,2022-12-26,3,1,4,3,No,2056.0
3698,1066,2023-12-13,3,2,2,2,No,2056.0
3697,1066,2024-12-22,3,1,2,2,No,2056.0
3696,1066,2025-12-22,3,1,3,2,No,2056.0
3707,1068,2020-12-31,3,2,2,2,No,661.0
3706,1068,2021-12-16,3,3,1,2,No,661.0
3705,1068,2022-12-23,3,2,2,4,No,661.0
3704,1068,2023-12-25,3,2,1,3,No,661.0
3703,1068,2024-12-16,3,2,1,3,No,661.0
3702,1068,2025-12-15,3,3,1,3,No,661.0
3710,1069,2023-12-27,3,4,4,4,No,254.0
3709,1069,2024-12-20,3,3,4,4,No,254.0
3708,1069,2025-12-25,3,4,4,3,No,254.0
3716,1070,2020-12-11,3,4,3,4,Yes,1372.0
3715,1070,2021-12-11,3,3,3,2,No,1372.0
3714,1070,2022-12-20,3,3,3,2,No,1372.0
3713,1070,2023-12-21,3,4,2,3,No,1372.0
3712,1070,2024-12-30,3,2,2,2,No,1372.0
3711,1070,2025-12-14,3,3,3,3,No,1372.0
3722,1071,2020-12-19,3,4,1,4,No,1255.0
3721,1071,2021-12-21,3,3,1,3,Yes,1255.0
3720,1071,2022-12-17,3,4,1,3,No,1255.0
3719,1071,2024-01-01,3,2,1,2,No,1255.0
3718,1071,2024-12-18,3,4,1,3,No,1255.0
3717,1071,2025-12-22,3,3,1,3,No,1255.0
3728,1073,2020-12-31,3,3,4,1,No,1367.0
3727,1073,2021-12-29,3,4,4,1,No,1367.0
3726,1073,2022-12-20,3,3,4,3,No,1367.0
3725,1073,2023-12-29,3,4,4,1,No,1367.0
3724,1073,2024-12-23,3,3,3,1,No,1367.0
3723,1073,2025-12-22,3,4,4,2,No,1367.0
3734,1074,2020-12-16,3,2,3,3,No,374.0
3733,1074,2021-12-14,3,1,2,3,No,374.0
3732,1074,2022-12-16,3,1,4,3,No,374.0
3731,1074,2023-12-13,3,1,3,3,Yes,374.0
3730,1074,2024-12-29,3,1,3,4,No,374.0
3729,1074,2025-12-17,3,1,3,4,No,374.0
3736,1076,2024-12-12,3,4,4,2,No,1716.0
3735,1076,2025-12-20,3,4,3,3,No,1716.0
3739,1077,2023-05-16,3,4,3,2,No,302.0
3738,1077,2024-05-01,3,4,4,4,Yes,302.0
3737,1077,2025-05-09,3,4,4,3,Yes,302.0
3741,1079,2023-05-19,3,1,4,1,No,612.0
3740,1079,2024-05-31,3,1,3,2,No,612.0
3747,1080,2020-12-17,4,2,4,3,Yes,1941.0
3746,1080,2021-12-20,3,1,3,4,No,1941.0
3745,1080,2022-12-29,3,2,4,4,No,1941.0
3744,1080,2023-12-16,3,2,4,3,Yes,1941.0
3743,1080,2024-12-31,4,1,3,3,No,1941.0
3742,1080,2025-12-27,4,1,4,3,Yes,1941.0
3753,1081,2020-03-03,3,2,1,4,No,58.0
3752,1081,2021-02-26,3,4,1,4,Yes,58.0
3751,1081,2022-02-24,3,3,1,3,Yes,58.0
3750,1081,2023-03-04,3,4,1,3,No,58.0
3749,1081,2024-03-04,3,4,1,4,No,58.0
3748,1081,2025-02-22,3,3,1,4,Yes,58.0
3759,1082,2020-01-25,3,2,1,2,No,431.0
3758,1082,2021-01-16,3,1,3,1,No,431.0
3757,1082,2022-01-25,3,1,3,2,No,431.0
3756,1082,2023-01-16,3,1,2,3,No,431.0
3755,1082,2024-01-30,3,1,3,2,Yes,431.0
3754,1082,2025-01-25,3,1,2,2,No,431.0
3765,1083,2020-12-29,3,1,2,4,No,661.0
3764,1083,2021-12-22,3,1,2,2,No,661.0
3763,1083,2022-12-20,3,1,1,2,No,661.0
3762,1083,2023-12-26,3,1,1,4,No,661.0
3761,1083,2024-12-29,3,1,1,2,No,661.0
3760,1083,2025-12-15,3,1,1,3,No,661.0
3771,1084,2020-12-11,3,1,2,2,Yes,1360.0
3770,1084,2021-12-30,3,2,4,2,No,1360.0
3769,1084,2022-12-23,3,1,2,2,No,1360.0
3768,1084,2023-12-27,3,1,2,1,No,1360.0
3767,1084,2024-12-27,3,1,3,2,No,1360.0
3766,1084,2025-12-20,3,1,3,2,No,1360.0
3777,1085,2020-12-11,3,2,2,4,No,1035.0
3776,1085,2021-12-29,3,2,2,3,No,1035.0
3775,1085,2022-12-14,3,4,2,3,No,1035.0
3774,1085,2023-12-28,3,2,1,2,No,1035.0
3773,1085,2024-12-17,3,3,2,2,No,1035.0
3772,1085,2025-12-31,3,3,2,3,No,1035.0
3783,1088,2020-12-15,3,2,3,2,No,431.0
3782,1088,2021-12-27,3,4,4,1,No,431.0
3781,1088,2022-12-18,3,2,3,2,No,431.0
3780,1088,2023-12-18,3,4,4,2,No,431.0
3779,1088,2024-12-18,3,3,2,1,No,431.0
3778,1088,2025-12-25,3,3,3,2,No,431.0
3789,1092,2020-12-29,4,3,1,4,No,431.0
3788,1092,2021-12-19,3,3,1,2,No,431.0
3787,1092,2022-12-26,4,3,2,4,No,431.0
3786,1092,2023-12-15,4,3,2,2,No,431.0
3785,1092,2024-12-17,3,4,1,4,No,431.0
3784,1092,2025-12-12,4,4,1,3,No,431.0
3793,1094,2022-12-24,3,2,2,4,No,1523.0
3792,1094,2023-12-26,3,3,1,3,No,1523.0
3791,1094,2024-12-27,3,3,1,4,Yes,1523.0
3790,1094,2025-12-12,3,3,1,3,No,1523.0
3797,1096,2022-12-15,3,1,3,3,No,867.0
3796,1096,2023-12-17,3,2,4,2,Yes,867.0
3795,1096,2024-12-30,3,3,3,3,No,867.0
3794,1096,2025-12-14,3,2,4,3,No,867.0
3803,1097,2020-12-20,3,2,4,4,No,1608.0
3802,1097,2021-12-22,3,4,2,4,Yes,1608.0
3801,1097,2022-12-19,3,2,3,4,No,1608.0
3800,1097,2023-12-17,3,2,4,4,No,1608.0
3799,1097,2024-12-31,3,4,3,3,No,1608.0
3798,1097,2025-12-16,3,3,3,4,No,1608.0
3809,1098,2019-03-23,3,2,3,4,No,698.0
3808,1098,2020-03-23,3,2,2,4,No,698.0
3807,1098,2021-03-23,3,1,2,4,No,698.0
3806,1098,2022-03-27,3,1,3,4,No,698.0
3805,1098,2023-04-01,3,2,1,3,No,698.0
3804,1098,2024-04-03,3,1,2,3,No,698.0
3813,1099,2022-12-26,3,4,4,3,No,431.0
3812,1099,2023-12-14,3,3,4,4,No,431.0
3811,1099,2024-12-31,3,4,4,3,No,431.0
3810,1099,2025-12-20,3,4,4,3,No,431.0
3819,1100,2020-01-06,4,2,4,2,No,1863.0
3818,1100,2021-01-12,4,2,4,4,No,1863.0
3817,1100,2022-01-16,4,1,4,4,Yes,1863.0
3816,1100,2023-01-04,4,2,3,2,Yes,1863.0
3815,1100,2024-01-08,4,1,4,4,No,1863.0
3814,1100,2025-01-20,4,1,4,3,Yes,1863.0
3825,1101,2020-09-19,4,4,1,3,Yes,1069.0
3824,1101,2021-09-19,4,4,2,3,No,1069.0
3823,1101,2022-09-19,4,2,2,3,Yes,1069.0
3822,1101,2023-09-09,3,2,1,3,No,1069.0
3821,1101,2024-09-05,4,3,1,4,No,1069.0
3820,1101,2025-09-15,4,3,1,3,No,1069.0
3830,1102,2021-12-13,3,3,1,3,No,575.0
3829,1102,2022-12-25,3,3,1,1,No,575.0
3828,1102,2023-12-27,3,2,2,3,No,575.0
3827,1102,2024-12-24,3,2,1,2,No,575.0
3826,1102,2025-12-31,3,3,1,2,No,575.0
3836,1103,2020-12-19,3,3,1,2,No,1697.0
3835,1103,2021-12-25,3,3,2,1,No,1697.0
3834,1103,2022-12-16,3,4,2,2,No,1697.0
3833,1103,2023-12-15,3,3,2,3,No,1697.0
3832,1103,2024-12-12,3,4,1,2,No,1697.0
3831,1103,2025-12-22,3,4,1,2,No,1697.0
3838,1105,2024-12-16,3,3,3,2,Yes,81.0
3837,1105,2025-12-20,3,4,4,3,Yes,81.0
3844,1106,2020-06-24,3,4,4,4,Yes,1666.0
3843,1106,2021-06-23,3,4,4,4,Yes,1666.0
3842,1106,2022-06-22,3,4,3,3,No,1666.0
3841,1106,2023-06-21,3,3,4,3,Yes,1666.0
3840,1106,2024-06-09,3,4,3,4,Yes,1666.0
3839,1106,2025-06-11,3,4,4,4,Yes,1666.0
3846,1107,2023-11-24,4,2,1,1,No,843.0
3845,1107,2024-12-11,4,3,1,2,No,843.0
3849,1108,2022-08-20,4,3,1,4,Yes,901.0
3848,1108,2023-08-11,3,1,2,3,Yes,901.0
3847,1108,2024-08-17,4,2,1,3,Yes,901.0
3855,1109,2020-12-13,3,2,3,3,No,1336.0
3854,1109,2021-12-12,3,1,4,2,No,1336.0
3853,1109,2022-12-30,3,1,4,3,No,1336.0
3852,1109,2023-12-13,3,1,3,3,No,1336.0
3851,1109,2024-12-22,3,1,4,3,Yes,1336.0
3850,1109,2025-12-15,3,1,4,3,No,1336.0
3857,1111,2024-09-30,3,2,1,4,No,575.0
3856,1111,2025-09-21,3,2,1,3,No,575.0
3858,1113,2024-09-19,3,3,4,3,Yes,986.0
3862,1114,2022-12-16,3,3,3,3,Yes,1050.0
3861,1114,2023-12-29,3,1,4,3,Yes,1050.0
3860,1114,2024-12-16,3,3,4,4,No,1050.0
3859,1114,2025-12-25,3,2,4,3,No,1050.0
3863,1115,2025-12-13,3,4,3,3,No,386.0
3869,1116,2020-12-19,3,4,1,1,No,787.0
3868,1116,2021-12-16,3,3,1,1,No,787.0
3867,1116,2022-12-18,4,3,1,2,No,787.0
3866,1116,2023-12-14,3,4,2,3,No,787.0
3865,1116,2024-12-26,4,4,1,3,No,787.0
3864,1116,2025-12-22,4,4,1,2,No,787.0
3875,1117,2020-12-18,3,3,3,3,No,1975.0
3874,1117,2021-12-26,3,3,2,4,No,1975.0
3873,1117,2022-12-31,3,4,3,2,No,1975.0
3872,1117,2023-12-13,3,2,1,3,No,1975.0
3871,1117,2024-12-12,3,2,3,2,No,1975.0
3870,1117,2025-12-24,3,3,2,3,No,1975.0
3881,1118,2020-12-19,3,1,1,3,No,1606.0
3880,1118,2021-12-19,3,2,1,3,Yes,1606.0
3879,1118,2022-12-23,3,3,1,3,No,1606.0
3878,1118,2024-01-01,3,3,2,4,No,1606.0
3877,1118,2024-12-18,3,1,1,4,No,1606.0
3876,1118,2025-12-12,3,2,2,3,No,1606.0
3887,1119,2020-12-31,3,2,2,3,Yes,1716.0
3886,1119,2021-12-18,3,2,4,3,No,1716.0
3885,1119,2022-12-16,3,3,2,2,Yes,1716.0
3884,1119,2023-12-29,3,4,4,3,Yes,1716.0
3883,1119,2024-12-28,3,2,3,2,No,1716.0
3882,1119,2025-12-20,3,3,3,3,Yes,1716.0
3893,1120,2020-12-30,4,3,3,2,Yes,1655.0
3892,1120,2021-12-30,3,4,2,3,No,1655.0
3891,1120,2022-12-31,4,4,3,2,No,1655.0
3890,1120,2023-12-16,4,4,3,4,No,1655.0
3889,1120,2024-12-30,4,4,4,3,Yes,1655.0
3888,1120,2025-12-25,4,4,3,3,No,1655.0
3899,1121,2020-12-25,3,1,4,2,No,1005.0
3898,1121,2021-12-25,3,1,4,2,No,1005.0
3897,1121,2022-12-25,3,3,3,2,No,1005.0
3896,1121,2023-12-18,3,2,3,1,No,1005.0
3895,1121,2024-12-26,3,2,3,1,No,1005.0
3894,1121,2025-12-20,3,2,4,2,No,1005.0
3905,1124,2020-12-19,3,3,1,3,No,787.0
3904,1124,2021-12-16,3,4,1,4,No,787.0
3903,1124,2022-12-18,3,3,2,4,No,787.0
3902,1124,2023-12-15,3,2,2,2,No,787.0
3901,1124,2024-12-26,3,2,1,4,Yes,787.0
3900,1124,2025-12-20,3,3,1,3,No,787.0
3907,1125,2024-12-18,3,2,3,3,Yes,1716.0
3906,1125,2025-12-22,3,2,4,3,No,1716.0
3913,1126,2020-12-21,3,1,4,4,No,1401.0
3912,1126,2021-12-18,3,2,3,3,No,1401.0
3911,1126,2022-12-22,3,1,2,2,No,1401.0
3910,1126,2023-12-26,3,1,4,4,No,1401.0
3909,1126,2024-12-21,3,1,2,4,No,1401.0
3908,1126,2025-12-20,3,1,3,3,No,1401.0
3919,1127,2019-06-22,3,3,1,4,No,258.0
3918,1127,2020-06-21,3,3,1,4,No,258.0
3917,1127,2021-06-14,3,4,1,4,Yes,258.0
3916,1127,2022-06-14,3,3,1,3,No,258.0
3915,1127,2023-06-05,3,4,1,2,No,258.0
3914,1127,2024-06-11,3,4,1,3,No,258.0
3925,1128,2020-12-21,3,2,3,4,No,522.0
3924,1128,2021-12-13,3,3,4,3,No,522.0
3923,1128,2022-12-12,3,4,2,4,No,522.0
3922,1128,2023-12-18,3,3,2,3,Yes,522.0
3921,1128,2024-12-17,3,2,4,3,Yes,522.0
3920,1128,2025-12-23,3,3,3,4,No,522.0
3928,1131,2023-12-29,3,3,4,4,No,612.0
3927,1131,2024-12-26,3,3,3,4,No,612.0
3926,1131,2025-12-23,3,2,4,4,Yes,612.0
3934,1132,2020-12-30,3,1,3,2,No,1263.0
3933,1132,2021-12-23,3,3,2,3,No,1263.0
3932,1132,2022-12-24,3,2,3,2,Yes,1263.0
3931,1132,2023-12-19,3,3,4,3,No,1263.0
3930,1132,2024-12-19,3,3,4,2,Yes,1263.0
3929,1132,2025-12-31,3,2,3,2,No,1263.0
3940,1133,2020-12-29,4,4,2,3,No,1026.0
3939,1133,2021-12-18,4,3,1,4,No,1026.0
3938,1133,2022-12-30,3,4,1,3,Yes,1026.0
3937,1133,2023-12-26,4,4,1,3,No,1026.0
3936,1133,2024-12-15,3,3,1,2,No,1026.0
3935,1133,2025-12-16,4,4,1,3,No,1026.0
3943,1135,2023-12-23,3,4,4,4,No,580.0
3942,1135,2024-12-31,3,4,2,4,No,580.0
3941,1135,2025-12-15,3,4,3,3,No,580.0
3948,1136,2021-12-29,3,1,1,1,No,575.0
3947,1136,2022-12-28,3,2,1,1,No,575.0
3946,1136,2023-12-14,3,3,1,1,No,575.0
3945,1136,2024-12-11,3,3,2,1,Yes,575.0
3944,1136,2025-12-29,3,2,1,1,No,575.0
